13751000140103|Cromocarbo dietilamina 100 mg/ml colirio 10 ml 1 frasco
13771000140109|Dabigatrán 110 mg 60 cápsulas
13781000140107|Dabigatrán 110 mg 30 cápsulas
13791000140105|Dabigatrán 110 mg 10 cápsulas
13811000140109|Dabigatrán 75 mg 10 cápsulas
13821000140100|Dabigatrán 75 mg 30 cápsulas
13831000140102|Dabigatrán 75 mg 60 cápsulas
13851000140105|Dabigatrán 150 mg 60 cápsulas
13871000140104|Rivaroxabán 10 mg 10 comprimidos
13881000140101|Rivaroxabán 10 mg 100 comprimidos
13891000140103|Rivaroxabán 10 mg 30 comprimidos
13901000140104|Dacarbazina 500 mg inyectable perfusión 1 vial
13921000140105|Dacarbazina 1.000 mg inyectable perfusión 1 vial
13931000140108|Dalteparina sodio 2.500 UI inyectable 0,2 ml 100 jeringas precargadas
13941000140102|Dalteparina sodio 2.500 UI inyectable 0,2 ml 10 jeringas precargadas
13951000140100|Dalteparina sodio 2.500 UI inyectable 0,2 ml 2 jeringas precargadas
13961000140103|Dalteparina sodio 2.500 UI inyectable 0,2 ml 25 jeringas precargadas
13971000140106|Dalteparina sodio 5.000 UI inyectable 0,2 ml 2 jeringas precargadas
13981000140109|Dalteparina sodio 5.000 UI inyectable 0,2 ml 25 jeringas precargadas
13991000140107|Dalteparina sodio 5.000 UI inyectable 0,2 ml 10 jeringas precargadas
14001000140102|Dalteparina sodio 5.000 UI inyectable 0,2 ml 100 jeringas precargadas
14011000140104|Dalteparina sodio 7.500 UI inyectable 0,3 ml 10 jeringas precargadas
14021000140108|Dalteparina sodio 10.000 UI inyectable 0,4 ml 5 jeringas precargadas
14031000140106|Dalteparina sodio 12.500 UI inyectable 0,5 ml 5 jeringas precargadas
14041000140100|Dalteparina sodio 15.000 UI inyectable 0,6 ml 5 jeringas precargadas
14051000140103|Dalteparina sodio 18.000 UI inyectable 0,72 ml 5 jeringas precargadas
14061000140101|Dalteparina sodio  10.000 UI inyectable 1 ml 10 ampollas
14081000140107|Alfa-1-antitripsina 1.000 mg inyectable perfusión 1 vial
14101000140103|Alfa-1-antitripsina 500 mg inyectable perfusión 1 vial
14111000140100|Danazol 100 mg 60 cápsulas
14121000140109|Amfotericina B complejo lipídico 100 mg inyectable perfusión 20 ml 10 viales
14141000140101|Amfotericina B liposomal 50 mg inyectable perfusión 10 viales
14161000140102|Dapoxetina 30 mg 3 comprimidos
14171000140105|Dapoxetina 30 mg 6 comprimidos
14191000140106|Dapoxetina 60 mg 6 comprimidos
14201000140109|Dapoxetina 60 mg 3 comprimidos
14231000140100|Daptomicina 350 mg inyectable perfusión 1 vial
14251000140108|Darunavir 400 mg 60 comprimidos
14261000140105|Darunavir 600 mg 60 comprimidos
14281000140104|Darunavir 75 mg 480 comprimidos
14301000140100|Darunavir 150 mg 240 comprimidos
14341000140103|Darbepoetina alfa 30 microgramos inyectable 0,3 ml 4 jeringas precargadas
14381000140105|Darbepoetina alfa 50 microgramos inyectable 0,5 ml 4 jeringas precargadas
14491000140102|Darbepoetina alfa 130 microgramos inyectable 0,65 ml 4 jeringas precargadas
14601000140107|Darbepoetina alfa 10 microgramos inyectable 0,4 ml 4 jeringas precargadas
14611000140105|Dasatinib 20 mg 56 comprimidos
14641000140109|Daunorubicina 20 mg inyectable 1 vial
14651000140106|Deflazacort 30 mg 10 comprimidos
14661000140108|Deflazacort 30 mg 500 comprimidos
14671000140100|Deflazacort 6 mg 500 comprimidos
14681000140102|Deflazacort 6 mg 20 comprimidos
14701000140104|Deflazacort 22,75 mg/ml solución/suspensión gotas orales 13 ml 1 frasco
14721000140105|Delapril 30 mg 28 comprimidos
14741000140102|Delapril/Manidipino 30 mg/10 mg 28 comprimidos
14751000140100|Deferasirox 125 mg 28 comprimidos
14761000140103|Deferasirox 500 mg 28 comprimidos
14771000140106|Deferiprona 500 mg 100 comprimidos
14791000140107|Deferiprona 100 mg/ml solución/suspensión oral 500 ml 1 frasco
14801000140108|Deferoxamina 500 mg inyectable 10 viales
14811000140106|Denosumab 60 mg inyectable 1 ml 1 jeringa precargada
14821000140102|Selegilina 5 mg 20 comprimidos
14831000140104|Selegilina 5 mg 50 comprimidos
14841000140105|Desirudina 15 mg inyectable 2 viales
14851000140107|Desirudina 15 mg inyectable 10 viales
14861000140109|Desloratadina 0,5 mg/ml solución/suspensión oral 120 ml 1 frasco
14871000140101|Desloratadina 5 mg 20 comprimidos
14881000140103|Desloratadina 5 mg 20 comprimidos bucodispersables/liotabs
14891000140100|Loratadina 10 mg 20 comprimidos
14901000140101|Loratadina 10 mg 7 comprimidos
14921000140107|Loratadina 10 mg 7 cápsulas
14931000140105|Loratadina 1 mg/ml solución/suspensión oral 120 ml 1 frasco
14961000140100|Loratadina/Pseudoefedrina 5 mg/120 mg 20 comprimidos liberación modificada
14981000140106|Loratadina/Pseudoefedrina 10 mg/240 mg 7 comprimidos liberación modificada
14991000140109|Desogestrel 75 microgramos 28 comprimidos
15001000140101|Desogestrel 75 microgramos 84 (3 x 28) comprimidos
15011000140103|Desogestrel/Etinilestradiol 0,15 mg/0,02 mg 21 comprimidos
15021000140107|Desogestrel/Etinilestradiol 0,15 mg/0,02 mg 63 comprimidos
15031000140105|Desogestrel/Etinilestradiol 0,15 mg/0,03 mg 21 comprimidos
15051000140102|Desogestrel/Etinilestradiol (0,025 mg/0,04 mg) + (0,125 mg/0,03 mg) 22 comprimidos
15061000140100|Desogestrel/Etinilestradiol (0,025 mg/0,04 mg) + (0,125 mg/0,03 mg) 66 (3 x 22) comprimidos
15071000140108|Desoximetasona 2,5 mg/g pomada 20 g 1 tubo
15081000140106|Alfentanilo 0,5 mg/ml inyectable 10 ml 5 ampollas
15091000140109|Alfentanilo 0,5 mg/ml inyectable 2 ml 5 ampollas
15101000140102|Cisatracurio besilato 2 mg/ml inyectable 10 ml 5 ampollas/viales
15111000140104|Cisatracurio besilato 2 mg/ml inyectable 2,5 ml 5 ampollas/viales
15121000140108|Cisatracurio besilato 2 mg/ml inyectable 5 ml 5 ampollas/viales
15131000140106|Cisatracurio besilato 5 mg/ml inyectable 30 ml 1 vial
15141000140100|Carboplatino 10 mg/ml inyectable perfusión 5 ml 1 vial
15151000140103|Carboplatino 10 mg/ml inyectable perfusión 45 ml 1 vial
15161000140101|Carboplatino 10 mg/ml inyectable perfusión 45 ml 10 viales
15171000140109|Carboplatino 10 mg/ml inyectable perfusión 15 ml 25 viales
15181000140107|Carboplatino 10 mg/ml inyectable perfusión 15 ml 1 vial
15241000140105|Cisplatino 50 mg inyectable perfusión 1 vial
15251000140107|Cisplatino 100 mg inyectable perfusión 100 ml 1 vial
15271000140101|Ciprofloxacino 200 mg inyectable perfusión 100 ml 1 bolsa/frasco
15281000140103|Ciprofloxacino 200 mg inyectable perfusión 100 ml 50 bolsas/frascos
15291000140100|Ciprofloxacino 200 mg inyectable perfusión 100 ml 20 bolsas/frascos
15311000140101|Ciprofloxacino 400 mg inyectable perfusión 200 ml 1 bolsa/frasco
15321000140105|Ciprofloxacino 400 mg inyectable perfusión 200 ml 20 bolsas/frascos
15331000140108|Ciprofloxacino 100 mg/ml solución/suspensión oral 100 ml 1 frasco
15341000140102|Albúmina humana 200 g/L inyectable perfusión 100 ml 1 frasco/bolsa
15351000140100|Albúmina humana 200 g/L inyectable perfusión 100 ml 12 bolsas
15361000140103|Albúmina humana 200 g/L inyectable perfusión 50 ml 1 frasco/bolsa
15371000140106|Albúmina humana 200 g/L inyectable perfusión 50 ml 24 bolsas
15381000140109|Albúmina humana 50 g/L inyectable perfusión 250 ml 1 frasco
15391000140107|Albúmina humana 50 g/L inyectable perfusión 500 ml 1 frasco
15401000140109|Albúmina humana 50 g/L inyectable perfusión 100 ml 1 frasco
15421000140103|Albúmina humana 200 g/L inyectable perfusión 10 ml 1 frasco
15441000140106|Albúmina humana 250 g/L inyectable perfusión 50 ml 1 frasco
15461000140105|Somatropina 8 mg/ml inyectable 2,5 ml 1 cartucho precargado
15471000140102|Somatropina 8 mg/ml inyectable 2,5 ml 5 cartuchos precargados
15481000140104|Somatropina 3,3 mg/ml inyectable 1,5 ml 3 cartuchos precargados
15491000140101|Enalapril 20 mg 28 comprimidos
15501000140105|Enalapril 20 mg 500 comprimidos
15521000140104|Enalapril 20 mg 500 comprimidos bucodispersables/liotabs
15531000140101|Enalapril 20 mg 28 comprimidos bucodispersables/liotabs
15541000140107|Enalapril 5 mg 60 comprimidos
15551000140109|Enalapril 5 mg 10 comprimidos
15561000140106|Enalapril 5 mg 500 comprimidos
15571000140103|Enalapril 10 mg 10 comprimidos
15581000140100|Enalapril 10 mg 28 comprimidos
15591000140102|Enalapril 10 mg 56 comprimidos
15601000140106|Enalapril/Hidroclorotiazida 20 mg/12,5 mg 28 comprimidos
15611000140109|Enalapril/Hidroclorotiazida 20 mg/12,5 mg 500 comprimidos
15621000140100|Enalapril 2,5 mg 10 comprimidos
15631000140102|Losartán 100 mg 28 comprimidos
15641000140108|Losartán 100 mg 500 comprimidos
15651000140105|Dexametasona 4 mg 30 comprimidos
15671000140104|Dexametasona 8 mg 30 comprimidos
15691000140103|Dexametasona 1 mg 500 comprimidos
15701000140103|Dexametasona 1 mg 30 comprimidos
15711000140100|Dexametasona 4 mg inyectable 1 ml 3 ampollas
15721000140109|Dexametasona 4 mg inyectable 1 ml 100 ampollas
15741000140101|Dexametasona 40 mg inyectable 5 ml 25 ampollas
15751000140104|Dexametasona 40 mg inyectable 5 ml 1 ampolla
15761000140102|Dexametasona 1 mg/ml colirio 10 ml 1 frasco
15771000140105|Dexametasona 1 mg/ml colirio 5 ml 1 frasco
15781000140108|Dexametasona 1 mg/ml colirio 0,4 ml 20 envases unidosis
15801000140107|Dexametasona 0,5 mg/g pomada oftálmica 3 g 1 tubo
15821000140101|Dexametasona/Tetrizolina 1 mg/ml + 1 mg/ml colirio 5 ml 1 frasco
15831000140103|Dexametasona/Tobramicina 1 mg/ml + 3 mg/ml colirio 5 ml 1 frasco
15841000140109|Dexclorfeniramina 2 mg 20 comprimidos
15861000140108|Dexclorfeniramina 6 mg 20 comprimidos liberación modificada
15881000140102|Dexclorfeniramina 5 mg inyectable 1 ml 5 ampollas
15901000140100|Dexclorfeniramina 2 mg/5 ml solución/suspensión oral 60 ml 1 frasco
15911000140102|Dexketoprofeno 25 mg 20 comprimidos
15921000140106|Dexketoprofeno 25 mg 500 comprimidos
15941000140103|Dexketoprofeno 12,5 mg 500 comprimidos
15951000140101|Dexketoprofeno 12,5 mg 40 comprimidos
15961000140104|Dexketoprofeno 12,5 mg 20 comprimidos
15981000140105|Dexketoprofeno 25 mg solución/suspensión oral 20 sobres
15991000140108|Dexketoprofeno 25 mg solución/suspensión oral 500 sobres
16011000140107|Dexketoprofeno 12,5 mg solución/suspensión oral 20 sobres
16031000140100|Dexketoprofeno 50 mg inyectable 2 ml 100 ampollas
16041000140106|Dexketoprofeno 50 mg inyectable 2 ml 6 ampollas
16061000140105|Dexketoprofeno 12,5 mg/g gel 60 g 1 tubo
16081000140104|Dexibuprofeno 400 mg 30 comprimidos
16091000140101|Dexibuprofeno 400 mg 500 comprimidos
16111000140106|Dextrometorfano 2 mg/ml solución/suspensión oral 125 ml 1 frasco
16121000140102|Dextrometorfano 2 mg/ml solución/suspensión oral 200 ml 1 frasco
16131000140104|Dextrometorfano 2 mg/ml solución/suspensión oral 250 ml 1 frasco
16151000140107|Dextrometorfano 10 mg 12 comprimidos bucales/para chupar
16161000140109|Dextrometorfano 10 mg 20 comprimidos bucales/para chupar
16171000140101|Dextrometorfano 10 mg 24 comprimidos bucales/para chupar
16191000140100|Dextrometorfano 15 mg 20 comprimidos
16211000140104|Dextrometorfano 5 mg 24 comprimidos bucales/para chupar
16231000140106|Dextrometorfano 1 mg/ml solución/suspensión oral 125 ml 1 frasco
16251000140103|Dextrometorfano 3 mg/ml solución/suspensión oral 200 ml 1 frasco
16291000140105|Dextrometorfano 15 mg/ml solución/suspensión gotas orales 20 ml 1 frasco
16311000140109|Dextrometorfano 15 mg 12 cápsulas
16321000140100|Losartán 50 mg 28 comprimidos
16331000140102|Losartán 50 mg 500 comprimidos
16341000140108|Losartán 25 mg 28 comprimidos
16361000140107|Losartán 12,5 mg 7 comprimidos
16371000140104|Losartán 12,5 mg 500 comprimidos
16381000140101|Losartán/Hidroclorotiazida 100 mg/25 mg 28 comprimidos
16391000140103|Losartán/Hidroclorotiazida 50 mg/12,5 mg 28 comprimidos
16401000140101|Losartán/Hidroclorotiazida 100 mg/12,5 mg 28 comprimidos
16421000140107|Losartán 2,5 mg/ml solución/suspensión oral 200 ml 1 frasco
16431000140105|Olmesartán 40 mg 28 comprimidos
16451000140102|Olmesartán 10 mg 28 comprimidos
16461000140100|Olmesartán 20 mg 28 comprimidos
16481000140106|Olmesartán/Hidroclorotiazida 20 mg/12,5 mg 28 comprimidos
16491000140109|Olmesartán/Hidroclorotiazida 40 mg/12,5 mg 28 comprimidos
16501000140100|Olmesartán/Hidroclorotiazida 40 mg/25 mg 28 comprimidos
16521000140106|Olmesartán/Hidroclorotiazida 20 mg/25 mg 28 comprimidos
16531000140109|Irbesartán 150 mg 28 comprimidos
16541000140103|Irbesartán 300 mg 28 comprimidos
16551000140101|Irbesartán 75 mg 28 comprimidos
16561000140104|Irbesartán/Hidroclorotiazida 300 mg/12,5 mg 28 comprimidos
16571000140107|Irbesartán/Hidroclorotiazida 150 mg/12,5 mg 28 comprimidos
16591000140108|Irbesartán/Hidroclorotiazida 300 mg/25 mg 28 comprimidos
16601000140104|Valsartán 160 mg 28 comprimidos
16611000140101|Valsartán 160 mg 280 comprimidos
16621000140105|Valsartán 320 mg 28 comprimidos
16631000140108|Valsartán 80 mg 28 comprimidos
16641000140102|Valsartán 80 mg 280 comprimidos
16651000140100|Valsartán 40 mg 14 comprimidos
16661000140103|Valsartán 40 mg 280 comprimidos
16671000140106|Valsartán/Hidroclorotiazida 160 mg/12,5 mg 28 comprimidos
16681000140109|Valsartán/Hidroclorotiazida 160 mg/25 mg 28 comprimidos
16691000140107|Valsartán/Hidroclorotiazida 80 mg/12,5 mg 28 comprimidos
16701000140107|Valsartán/Hidroclorotiazida 320 mg/12,5 mg 28 comprimidos
16711000140105|Valsartán/Hidroclorotiazida 320 mg/12,5 mg 280 comprimidos
16721000140101|Valsartán/Hidroclorotiazida 320 mg/25 mg 28 comprimidos
16741000140109|Valsartán 40 mg 28 comprimidos
16761000140108|Valsartán 3 mg/ml solución/suspensión oral 160 ml 1 frasco
16771000140100|Eprosartán 600 mg 28 comprimidos
16781000140102|Eprosartán/Hidroclorotiazida 600 mg/12,5 mg 28 comprimidos
16791000140104|Telmisartán 80 mg 28 comprimidos
16801000140103|Telmisartán 40 mg 28 comprimidos
16811000140100|Telmisartán 20 mg 28 comprimidos
16821000140109|Telmisartán/Hidroclorotiazida 80 mg/12,5 mg 28 comprimidos
16831000140107|Telmisartán/Hidroclorotiazida 40 mg/12,5 mg 28 comprimidos
16851000140104|Telmisartán/Hidroclorotiazida 80 mg/25 mg 28 comprimidos
16861000140102|Quinapril 20 mg 28 comprimidos
16871000140105|Quinapril 40 mg 28 comprimidos
16881000140108|Quinapril 5 mg 60 comprimidos
16891000140106|Quinapril/Hidroclorotiazida 20 mg/12,5 mg 28 comprimidos
16901000140105|Ramipril 2,5 mg 28 comprimidos
16911000140108|Ramipril 2,5 mg 500 comprimidos
16921000140104|Ramipril 5 mg 500 comprimidos
16931000140101|Ramipril 5 mg 28 comprimidos
16941000140107|Ramipril 10 mg 28 comprimidos
16951000140109|Ramipril 10 mg 500 comprimidos
16981000140100|Ramipril/Hidroclorotiazida 2,5 mg/12,5 mg 28 comprimidos
16991000140102|Ramipril/Hidroclorotiazida 5 mg/25 mg 28 comprimidos
17021000140100|Ramipril/Felodipino 5 mg/5 mg 28 comprimidos liberación modificada
17031000140102|Perindopril 2 mg 30 comprimidos
17041000140108|Perindopril 4 mg 30 comprimidos
17051000140105|Perindopril 8 mg 30 comprimidos
17061000140107|Perindopril 8 mg 28 comprimidos
17071000140104|Perindopril 4 mg 500 comprimidos
17081000140101|Perindopril/Indapamida 4 mg/1,25 mg 30 comprimidos
17091000140103|Furosemida 40 mg 30 comprimidos
17101000140105|Furosemida 40 mg 10 comprimidos
17111000140108|Furosemida 20 mg inyectable 2 ml 5 ampollas
17121000140104|Furosemida 20 mg inyectable 2 ml 100 ampollas
17131000140101|Furosemida 250 mg inyectable perfusión 25 ml 4 ampollas/viales
17141000140107|Furosemida 250 mg inyectable perfusión 25 ml 50 ampollas/viales
17161000140106|Furosemida/Triamtereno 77,6 mg/25 mg 20 comprimidos
17171000140103|Furosemida/Triamtereno 77,6 mg/25 mg 60 comprimidos
17181000140100|Paracetamol 650 mg 20 comprimidos
17191000140102|Paracetamol 650 mg 40 comprimidos
17201000140104|Paracetamol 650 mg 500 comprimidos
17211000140101|Paracetamol 650 mg 1 comprimido
17221000140105|Paracetamol 650 mg 12 comprimidos
17251000140100|Paracetamol 650 mg solución/suspensión oral 4 sobres
17261000140103|Paracetamol 650 mg solución/suspensión oral 12 sobres
17291000140107|Paracetamol 650 mg 20 comprimidos efervescentes
17331000140104|Paracetamol/Fenilefrina 650 mg/8,2 mg solución/suspensión oral 10 sobres
17351000140107|Paracetamol/Clorfenamina/Fenilefrina 650 mg/2,8 mg/8,21 mg solución/suspensión oral 10 sobres
17361000140109|Paracetamol 325 mg 100 supositorios
17381000140103|Paracetamol 325 mg 12 comprimidos bucodispersables/liotabs
17391000140100|Paracetamol 325 mg 24 comprimidos bucodispersables/liotabs
17411000140100|Paracetamol 325 mg solución/suspensión oral 10 sobres
17421000140109|Paracetamol 325 mg solución/suspensión oral 20 sobres
17431000140107|Tramadol/Paracetamol 37,5 mg/325 mg 20 comprimidos
17441000140101|Tramadol/Paracetamol 37,5 mg/325 mg 500 comprimidos
17461000140102|Paracetamol/Codeína 325 mg/15 mg 20 comprimidos
17471000140105|Paracetamol/Codeína 325 mg/15 mg 500 comprimidos
17491000140106|Tramadol/Paracetamol 37,5 mg/325 mg 20 comprimidos efervescentes
17501000140102|Paracetamol 325 mg 8 supositorios
17521000140108|Paracetamol 1.000 mg 20 comprimidos
17531000140106|Paracetamol 1.000 mg 40 comprimidos
17541000140100|Paracetamol 1.000 mg 500 comprimidos
17551000140103|Paracetamol 500 mg inyectable perfusión 50 ml 12 bolsas/frascos
17561000140101|Paracetamol 1.000 mg inyectable perfusión 100 ml 12 bolsas/frascos
17571000140109|Paracetamol 1.000 mg inyectable perfusión 100 ml 50 bolsas/frascos
17581000140107|Paracetamol 1.000 mg solución/suspensión oral 500 sobres
17591000140105|Paracetamol 1.000 mg solución/suspensión oral 40 sobres
17601000140101|Paracetamol 1.000 mg solución/suspensión oral 20 sobres
17611000140103|Pantoprazol 20 mg 28 comprimidos
17621000140107|Pantoprazol 20 mg 500 comprimidos
17631000140105|Pantoprazol 20 mg 14 comprimidos
17641000140104|Pantoprazol 40 mg 14 comprimidos
17651000140102|Pantoprazol 40 mg 28 comprimidos
17661000140100|Pantoprazol 40 mg 500 comprimidos
17671000140108|Pantoprazol 40 mg inyectable 1 vial
17681000140106|Pantoprazol 40 mg inyectable 20 viales
17691000140109|Pantoprazol 40 mg inyectable 50 viales
17701000140109|Meropenem 1.000 mg inyectable 1 vial
17711000140107|Meropenem 1.000 mg inyectable 10 viales
17721000140103|Meropenem 500 mg inyectable 10 viales
17731000140100|Meropenem 500 mg inyectable 1 vial
17741000140106|Piperacilina/Tazobactam 4.000 mg/500 mg inyectable 1 vial
17751000140108|Piperacilina/Tazobactam 4.000 mg/500 mg inyectable 50 viales
17761000140105|Piperacilina/Tazobactam 4.000 mg/500 mg inyectable 10 viales
17771000140102|Piperacilina/Tazobactam 2.000 mg/250 mg inyectable 10 viales
17781000140104|Piperacilina/Tazobactam 2.000 mg/250 mg inyectable 50 viales
17791000140101|Piperacilina/Tazobactam 2.000 mg/250 mg inyectable 1 vial
17801000140100|Paracetamol 500 mg 20 comprimidos
17811000140102|Paracetamol 500 mg 500 comprimidos
17831000140109|Paracetamol 1.000 mg 20 comprimidos efervescentes
17851000140101|Paracetamol 500 mg 20 comprimidos efervescentes
17871000140107|Paracetamol 500 mg 24 cápsulas
17881000140105|Paracetamol 500 mg 10 comprimidos
17921000140101|Paracetamol 500 mg 12 comprimidos bucodispersables/liotabs
17931000140103|Paracetamol 500 mg 16 comprimidos bucodispersables/liotabs
17941000140109|Paracetamol 500 mg 10 comprimidos efervescentes
17951000140106|Levetiracetam 500 mg 60 comprimidos
17971000140100|Paracetamol 500 mg solución/suspensión oral 10 sobres
17981000140102|Paracetamol 500 mg solución/suspensión oral 20 sobres
17991000140104|Paracetamol 500 mg 16 comprimidos
18011000140108|Paracetamol 500 mg solución/suspensión oral efervescente 20 sobres
18021000140104|Paracetamol 100 mg/ml solución/suspensión oral 30 ml 1 frasco
18031000140101|Paracetamol 100 mg/ml solución/suspensión oral 60 ml 1 frasco
18041000140107|Paracetamol 1.000 mg 40 comprimidos efervescentes
18051000140109|Paracetamol 1.000 mg 8 comprimidos efervescentes
18071000140103|Paracetamol 1.000 mg solución/suspensión oral efervescente 40 sobres
18081000140100|Paracetamol 1.000 mg solución/suspensión oral efervescente 20 sobres
18091000140102|Paracetamol 1.000 mg solución/suspensión oral efervescente 12 sobres
18101000140109|Paracetamol 1.000 mg solución/suspensión oral 4 sobres
18111000140107|Paracetamol 1.000 mg solución/suspensión oral 12 sobres
18121000140103|Levetiracetam 1.000 mg 30 comprimidos
18131000140100|Levetiracetam 500 mg inyectable perfusión 5 ml 10 bolsas/viales
18141000140106|Levetiracetam 100 mg/ml solución/suspensión oral 300 ml 1 frasco
18151000140108|Levetiracetam 100 mg/ml solución/suspensión oral 150 ml 1 frasco (jeringa 1 ml)
18161000140105|Paracetamol 100 mg/ml solución/suspensión oral 15 ml 1 frasco
18171000140102|Paracetamol 100 mg/ml solución/suspensión oral 90 ml 1 frasco
18181000140104|Paracetamol 24 mg/ml solución/suspensión oral 120 ml 1 frasco
18191000140101|Paracetamol 1.000 mg solución/suspensión oral efervescente 10 sobres
18201000140103|Paracetamol 1.000 mg 1 comprimido
18221000140109|Paracetamol 250 mg 24 comprimidos bucodispersables/liotabs
18231000140107|Paracetamol 250 mg 12 comprimidos bucodispersables/liotabs
18251000140104|Propofol 10 mg/ml inyectable 20 ml 5 ampollas/viales
18261000140102|Propofol 10 mg/ml inyectable 50 ml 10 viales
18271000140105|Propofol 10 mg/ml inyectable 50 ml 1 ampolla/vial
18281000140108|Propofol 10 mg/ml inyectable 100 ml 1 ampollas/viales
18291000140106|Propofol 10 mg/ml inyectable 100 ml 10 viales
18301000140107|Propofol 10 mg/ml inyectable 50 ml 1 jeringa precargada
18311000140105|Propofol 20 mg/ml inyectable 50 ml 1 jeringa precargada
18321000140101|Propofol 20 mg/ml inyectable 50 ml 1 ampolla/vial
18331000140103|Propofol 20 mg/ml inyectable 50 ml 10 viales
18351000140106|Propofol 5 mg/ml inyectable 20 ml 5 ampollas
18361000140108|Fentanilo 100 microgramos/h 5 parches transdérmicos
18371000140100|Fentanilo 50 microgramos/h 5 parches transdérmicos
18381000140102|Fentanilo 75 microgramos/h 5 parches transdérmicos
18391000140104|Fentanilo 25 microgramos/h 5 parches transdérmicos
18401000140102|Fentanilo 12 microgramos/h 5 parches transdérmicos
18411000140104|Fentanilo 1.200 microgramos 3 comprimidos bucales/para chupar
18421000140108|Fentanilo 1.200 microgramos 15 comprimidos bucales/para chupar
18431000140106|Fentanilo 1.600 microgramos 15 comprimidos bucales/para chupar
18441000140100|Fentanilo 1.600 microgramos 3 comprimidos bucales/para chupar
18611000140102|Fentanilo 100 microgramos 28 comprimidos bucales/para chupar
18621000140106|Fentanilo 100 microgramos 4 comprimidos bucales/para chupar
18641000140103|Fentanilo 100 microgramos 10 comprimidos sublinguales
18651000140101|Fentanilo 100 microgramos 30 comprimidos sublinguales
18711000140106|Fentanilo 200 microgramos 10 comprimidos sublinguales
18721000140102|Fentanilo 200 microgramos 30 comprimidos sublinguales
18731000140104|Fentanilo 300 microgramos 30 comprimidos sublinguales
18741000140105|Fentanilo 300 microgramos 10 comprimidos sublinguales
18771000140101|Fentanilo 600 microgramos 30 comprimidos sublinguales
18821000140105|Remifentanilo 1 mg inyectable 5 viales
18831000140108|Remifentanilo 2 mg inyectable 5 viales
18841000140102|Remifentanilo 5 mg inyectable 5 viales
18861000140103|Fentanilo 50 microgramos/ml inyectable 3 ml 5 ampollas
18901000140106|Sufentanilo 5 microgramos/ml inyectable 10 ml 10 ampollas
18911000140109|Sufentanilo 5 microgramos/ml inyectable 2 ml 5 ampollas
18941000140108|Fentanilo 100 microgramos/dosis producto uso nasal 8 dosis 1 envase pulverizador
18951000140105|Fentanilo 100 microgramos/dosis producto uso nasal 8 dosis 4 envases pulverizadores
18971000140104|Fentanilo 400 microgramos/dosis producto uso nasal 8 dosis 1 envase pulverizador
18981000140101|Fentanilo 400 microgramos/dosis producto uso nasal 8 dosis 4 envases pulverizadores
18991000140103|Fentanilo 200 microgramos 4 comprimidos bucales/para chupar
19001000140103|Fentanilo 200 microgramos 28 comprimidos bucales/para chupar
19011000140100|Fentanilo 200 microgramos 15 comprimidos bucales/para chupar
19021000140109|Fentanilo 200 microgramos 3 comprimidos bucales/para chupar
19031000140107|Fentanilo 200 microgramos 30 comprimidos bucales/para chupar
19041000140101|Fentanilo 400 microgramos 30 comprimidos bucales/para chupar
19051000140104|Fentanilo 400 microgramos 15 comprimidos bucales/para chupar
19061000140102|Fentanilo 400 microgramos 3 comprimidos bucales/para chupar
19071000140105|Fentanilo 400 microgramos 28 comprimidos bucales/para chupar
19081000140108|Fentanilo 600 microgramos 28 comprimidos bucales/para chupar
19091000140106|Fentanilo 600 microgramos 3 comprimidos bucales/para chupar
19101000140104|Fentanilo 600 microgramos 30 comprimidos bucales/para chupar
19111000140101|Fentanilo 600 microgramos 15 comprimidos bucales/para chupar
19121000140105|Fentanilo 800 microgramos 15 comprimidos bucales/para chupar
19131000140108|Fentanilo 800 microgramos 28 comprimidos bucales/para chupar
19141000140102|Fentanilo 800 microgramos 3 comprimidos bucales/para chupar
19151000140100|Levofloxacino 500 mg 10 comprimidos
19161000140103|Levofloxacino 500 mg 200 comprimidos
19181000140109|Levofloxacino 250 mg 10 comprimidos
19201000140105|Levofloxacino 500 mg inyectable perfusión 100 ml 1 bolsa/frasco
19211000140108|Levofloxacino 500 mg inyectable perfusión 100 ml 10 bolsas/frascos
19221000140104|Levofloxacino 500 mg inyectable perfusión 100 ml 20 bolsas/frascos
19231000140101|Omeprazol 20 mg 14 cápsulas
19241000140107|Omeprazol 20 mg 28 cápsulas
19251000140109|Omeprazol 20 mg 500 cápsulas
19261000140106|Levetiracetam 250 mg 60 comprimidos
19271000140103|Paracetamol 250 mg 5 supositorios
19291000140102|Paracetamol 250 mg solución/suspensión oral 10 sobres
19301000140101|Paracetamol 250 mg solución/suspensión oral 20 sobres
19321000140107|Paracetamol 250 mg 20 comprimidos
19331000140105|Paracetamol 1.000 mg 12 comprimidos
19371000140108|Paracetamol 500 mg 12 comprimidos
19401000140106|Paracetamol 600 mg 6 supositorios
19431000140102|Paracetamol 30 mg/ml solución/suspensión oral 90 ml 1 frasco
19451000140105|Paracetamol 300 mg 6 supositorios
19471000140104|Paracetamol 150 mg 6 supositorios
19481000140101|Paracetamol 150 mg 8 supositorios
19491000140103|Esomeprazol 20 mg 14 cápsulas
19501000140107|Esomeprazol 20 mg 28 cápsulas
19511000140105|Esomeprazol 20 mg 28 comprimidos
19521000140101|Esomeprazol 20 mg 14 comprimidos
19531000140103|Esomeprazol 20 mg 100 comprimidos
